I,F,G,A,H,T
155,0,Female,22,170,83
131,0,Female,31,159,142
162,162,Male,37,185,312
170,0,Female,36,182,253
123,123,Female,22,157,314
184,184,Male,39,174,156
128,0,Male,60,187,59
195,0,Female,61,173,97
115,115,Male,38,180,323
184,0,Male,36,176,101
190,190,Female,47,166,16
113,113,Female,28,171,139
170,0,Female,32,177,335
120,0,Female,55,187,277
123,0,Female,27,161,41
179,0,Male,47,192,317
164,0,Female,35,159,32
104,104,Female,33,169,295
144,0,Male,55,172,234
118,0,Male,31,183,64
144,0,Male,53,179,330
180,0,Female,25,173,85
118,0,Male,41,187,249
159,0,Female,31,173,305
182,182,Male,38,179,81
109,109,Female,23,165,160
174,174,Female,26,164,73
182,0,Male,46,173,13
127,127,Female,31,166,130
136,0,Female,58,158,16
103,0,Male,41,170,270
130,0,Male,58,190,299
186,0,Male,31,177,28
141,0,Male,48,171,275
200,0,Male,48,182,35
167,167,Female,40,154,37
134,0,Female,29,167,127
143,143,Female,24,186,62
110,0,Female,36,180,48
200,0,Male,36,173,7
190,190,Female,37,172,27
148,0,Male,36,191,269
171,0,Male,55,161,66
197,0,Female,27,166,55
134,0,Female,53,171,314
157,0,Male,36,181,125
142,0,Male,46,176,235
196,196,Female,37,170,67
139,0,Male,30,199,333
196,196,Female,45,174,143
139,139,Male,34,185,124
152,0,Female,28,183,324
155,0,Female,30,183,314
108,0,Male,52,181,81
153,0,Female,32,162,46
171,0,Female,24,174,60
113,113,Female,38,163,95
192,0,Male,40,191,199
200,0,Male,29,187,321
150,0,Female,28,161,284
162,0,Male,38,197,258
178,178,Female,38,153,100
184,0,Male,36,180,54
131,0,Male,25,159,4
161,0,Male,41,174,219
130,0,Male,51,187,85
134,0,Female,25,159,290
192,0,Male,46,196,163
187,0,Male,41,181,117
110,0,Male,36,179,21
195,0,Male,43,180,170
126,0,Female,30,160,27
174,0,Male,31,165,148
136,0,Female,40,158,15
137,0,Male,37,190,170
124,0,Female,30,167,31
179,0,Male,63,186,331
195,0,Male,56,174,24
163,0,Female,29,179,32
153,0,Male,30,160,305
183,0,Male,26,165,18
182,0,Male,40,179,218
166,0,Male,38,152,53
124,0,Female,24,158,236
178,0,Female,19,158,92
111,0,Female,30,164,205
123,0,Female,22,152,333
112,112,Male,35,166,58
115,115,Male,33,183,119
177,177,Male,54,171,120
179,0,Male,61,187,163
181,0,Male,56,195,111
145,0,Male,32,186,59
147,0,Female,28,156,143
170,0,Female,31,181,73
108,0,Female,39,181,177
150,0,Female,26,162,314
142,142,Female,27,182,305
124,0,Female,30,164,155
167,0,Male,37,154,17
200,0,Female,30,186,149
123,123,Female,26,155,195
124,0,Female,29,159,71
140,140,Female,30,181,21
134,0,Female,40,161,303
147,0,Male,34,149,231
169,169,Female,27,186,180
134,0,Female,20,174,19
192,0,Male,35,196,255
145,0,Male,44,183,132
174,0,Male,18,171,216
158,0,Male,37,175,271
126,0,Female,28,157,14
111,0,Female,31,172,309
194,0,Female,22,186,308
146,0,Female,33,168,223
141,0,Female,31,172,147
194,0,Female,33,180,305
110,0,Male,33,185,314
105,0,Female,27,162,168
192,0,Female,0,182,152
193,0,Female,35,152,334
192,0,Male,30,179,332
191,0,Female,33,174,6
136,0,Female,46,162,82
167,167,Female,39,156,102
173,173,Male,35,173,333
110,0,Male,38,165,227
124,124,Female,31,163,81
151,0,Male,28,169,135
163,0,Female,30,163,55
119,0,Female,27,162,103
163,0,Female,40,180,313
140,140,Female,28,175,287
173,173,Male,36,180,92
181,125,Female,43,186,11
135,0,Female,26,181,61
115,0,Male,56,191,331
185,0,Female,35,162,170
118,0,Male,35,179,142
189,0,Male,28,168,334
101,0,Male,26,177,89
197,0,Female,31,158,247
188,188,Female,28,161,306
191,0,Female,34,177,301
153,0,Female,28,173,268
199,0,Female,49,183,241
123,123,Female,22,153,143
124,0,Female,35,147,85
119,0,Male,18,172,250
169,0,Female,49,162,205
149,0,Female,33,160,64
136,0,Female,37,181,184
140,140,Female,31,170,237
128,0,Male,48,186,213
126,0,Female,24,152,284
171,0,Female,36,169,96
124,0,Female,29,153,100
118,0,Male,40,189,58
140,0,Female,33,179,64
182,182,Male,37,185,166
130,0,Male,53,184,264
192,192,Female,32,197,319
153,0,Female,41,172,147
139,139,Male,35,179,153
184,184,Male,46,176,150
152,152,Female,25,169,198
123,0,Male,26,157,21
169,0,Male,26,173,93
179,0,Male,59,179,250
154,0,Male,38,162,334
168,0,Female,21,177,106
148,0,Male,38,187,65
175,175,Male,53,187,210
173,0,Female,54,182,289
110,0,Male,53,173,202
127,0,Female,19,165,155
161,0,Female,48,168,33
144,0,Male,22,185,21
123,123,Female,21,168,265
185,0,Female,32,174,124
153,0,Female,41,158,123
103,103,Male,28,169,202
115,0,Male,41,185,48
133,133,Male,52,177,206
123,123,Female,22,156,57
157,0,Male,37,189,130
183,183,Female,35,168,57
151,0,Female,41,176,115
196,196,Male,36,172,73
130,0,Male,49,181,34
124,124,Female,26,149,294
129,0,Male,37,191,0
110,0,Male,34,173,317
164,0,Female,35,164,73
101,0,Male,31,170,310
182,0,Male,28,180,260
142,0,Male,31,172,334
107,0,Female,37,172,8
122,0,Male,25,179,8
184,184,Male,49,186,333
195,0,Female,57,180,215
192,0,Male,20,193,325
147,0,Male,25,154,234
131,0,Male,32,149,198
126,0,Male,61,160,234
182,0,Male,41,181,46
178,178,Female,38,161,201
142,0,Female,18,170,277
191,191,Female,37,175,180
104,104,Female,33,179,290
176,176,Male,32,180,327
101,0,Male,27,173,213
136,0,Female,46,158,118
125,125,Male,32,189,16
145,0,Male,42,194,185
164,0,Female,20,172,266
114,0,Male,49,180,30
169,169,Female,32,166,156
170,0,Female,35,182,61
185,185,Female,25,172,323
183,0,Female,29,158,226
103,0,Male,40,178,110
107,107,Female,33,181,300
153,0,Female,43,167,39
124,0,Female,32,154,97
167,0,Female,41,157,281
139,139,Male,31,190,76
123,123,Female,25,164,96
154,154,Male,35,171,200
134,0,Female,32,156,197
198,0,Male,36,139,140
172,0,Male,34,175,278
148,0,Male,26,182,108
115,0,Male,30,180,118
138,0,Female,24,170,293
104,0,Male,49,170,113
140,140,Female,28,171,122
125,125,Male,30,189,220
185,185,Female,29,160,199
159,159,Female,30,176,114
200,0,Male,45,173,217
103,103,Male,32,177,266
155,0,Female,31,178,92
138,0,Female,33,157,272
176,0,Male,34,178,323
133,133,Male,68,191,161
165,0,Female,25,162,333
114,0,Female,44,169,236
198,0,Female,23,152,61
121,0,Male,34,188,74
117,0,Male,30,175,252
181,0,Male,56,202,317
186,0,Female,35,182,43
104,0,Male,64,169,29
138,0,Male,41,154,273
156,0,Female,60,162,109
147,0,Female,24,156,249
181,0,Male,38,180,104
119,119,Female,30,168,267
117,0,Male,28,170,329
119,0,Male,26,165,207
176,176,Female,27,181,144
156,0,Female,32,158,85
156,156,Female,45,163,210
108,108,Male,32,187,269
194,194,Female,23,166,34
126,0,Female,39,165,328
174,0,Female,23,171,280
129,129,Female,29,184,192
122,0,Female,21,183,2
163,0,Female,33,188,34
103,0,Male,36,172,198
147,0,Male,11,159,84
194,194,Female,37,183,303
123,0,Male,33,167,263
161,53,Female,38,175,274
143,0,Female,29,178,188
188,188,Female,39,158,55
132,0,Female,46,167,167
153,0,Female,16,174,17
191,191,Female,36,161,182
103,0,Male,29,176,112
176,0,Male,40,190,252
174,0,Male,25,170,202
111,111,Female,30,166,170
123,0,Female,23,160,85
104,0,Female,37,161,152
109,0,Female,33,164,16
119,0,Female,52,160,11
193,0,Female,38,166,291
177,177,Male,42,163,265
173,173,Male,32,177,263
106,0,Female,29,157,285
200,0,Male,57,190,79
113,0,Female,37,164,90
175,0,Male,56,174,82
150,0,Female,21,179,253
103,0,Male,30,177,67
120,0,Female,37,188,317
183,0,Female,28,162,124
153,0,Female,38,172,91
181,0,Male,50,188,324
189,0,Male,24,163,231
143,0,Female,26,177,117
193,193,Female,28,169,142
127,0,Female,26,169,123
146,0,Male,7,180,92
152,152,Female,25,178,323
172,0,Male,24,183,25
171,0,Female,30,169,231
133,0,Male,65,181,147
193,0,Female,34,157,0
155,0,Female,38,178,103
177,177,Male,51,165,306
143,0,Male,18,166,137
114,0,Female,65,168,122
138,0,Female,39,167,314
188,188,Female,33,159,155
142,0,Female,58,163,207
158,44,Male,29,182,100
170,0,Female,34,167,318
180,0,Female,31,168,231
107,107,Female,36,175,192
121,0,Male,48,188,34
138,0,Female,30,171,25
187,0,Male,24,178,96
105,0,Female,28,152,143
199,0,Male,43,180,249
172,0,Male,45,175,150
191,0,Male,42,174,335
155,0,Male,29,186,303
125,125,Male,34,188,241
131,0,Male,44,146,260
118,0,Male,29,189,268
147,0,Male,29,159,238
107,0,Female,33,169,233
160,160,Female,34,166,332
183,0,Female,26,158,250
142,0,Male,26,173,294
183,0,Female,31,165,32
185,0,Female,28,167,321
135,0,Female,31,179,229
172,172,Male,40,181,175
177,177,Male,53,175,29
178,178,Female,37,159,301
138,0,Female,35,164,111
139,0,Female,40,192,301
129,129,Male,36,189,203
184,184,Male,36,179,116
194,0,Female,33,177,84
153,0,Female,31,159,125
116,116,Female,25,155,318
120,120,Male,48,182,317
163,0,Female,35,175,158
192,0,Male,63,186,180
156,156,Female,28,169,74
167,0,Female,42,153,196
147,0,Female,20,164,109
102,0,Female,26,171,40
180,0,Female,39,171,125
108,0,Male,40,188,89
104,0,Female,36,178,222
109,0,Female,31,170,135
126,0,Female,31,161,2
144,0,Female,46,177,56
131,0,Female,23,157,68
146,0,Male,26,169,186
129,0,Male,32,196,298
145,0,Male,38,189,158
176,0,Female,14,180,252
174,0,Female,42,173,214
199,0,Male,35,182,121
166,0,Female,25,148,313
112,0,Female,33,175,256
161,0,Female,25,175,128
147,0,Female,35,149,19
107,0,Male,29,185,176
184,0,Male,31,188,284
168,168,Female,27,164,37
129,129,Male,26,196,132
121,0,Male,38,180,218
152,152,Female,25,171,2
110,0,Female,33,185,174
106,106,Female,26,173,94
133,0,Male,61,189,166
164,164,Female,28,173,222
138,0,Female,24,163,23
179,0,Male,55,180,122
173,173,Male,38,190,41
183,0,Male,27,168,56
183,0,Female,30,161,320
121,0,Male,48,190,238
181,0,Female,44,187,152
159,159,Female,26,178,175
169,0,Female,26,166,253
173,0,Male,33,184,162
187,0,Male,26,178,85
126,0,Female,26,163,274
108,0,Male,29,186,33
153,0,Female,28,172,113
143,0,Male,23,172,265
123,123,Female,21,155,30
181,0,Male,45,194,97
145,0,Male,50,203,34
113,0,Female,37,159,62
135,0,Female,24,181,224
185,0,Male,65,161,35
110,110,Male,44,171,137
180,0,Female,29,171,140
168,0,Male,29,170,189
118,0,Male,31,182,299
108,0,Male,17,184,320
147,0,Female,55,166,315
154,0,Male,52,170,44
113,0,Female,41,163,37
131,0,Female,28,150,47
111,0,Female,30,168,51
178,178,Female,40,155,197
124,124,Female,30,163,231
185,0,Female,29,169,224
166,166,Female,20,167,157
161,161,Female,29,178,191
138,0,Female,23,157,228
113,113,Female,25,180,12
173,173,Male,45,176,221
143,0,Female,40,172,170
185,0,Male,35,182,210
157,0,Male,46,178,294
159,0,Female,36,170,129
119,119,Female,28,172,72
193,0,Female,26,169,316
122,0,Female,40,191,93
187,187,Male,25,181,12
186,0,Male,38,175,83
167,0,Female,39,163,23
150,150,Female,19,165,229
127,127,Female,31,167,119
189,0,Male,21,175,313
120,0,Female,50,187,165
129,0,Male,26,175,153
137,137,Male,62,177,320
151,0,Female,37,177,186
125,0,Male,43,180,159
106,106,Female,23,158,124
155,0,Female,29,181,91
191,0,Female,48,169,288
118,0,Female,25,187,85
169,169,Female,25,175,106
155,0,Female,37,174,147
139,0,Male,44,177,232
141,0,Female,48,174,137
161,0,Female,29,178,2
156,0,Male,28,165,318
180,0,Female,33,172,10
152,152,Female,21,178,75
137,0,Male,57,176,15
186,0,Male,31,184,31
156,156,Female,28,160,40
110,0,Male,43,177,183
169,0,Female,27,170,21
105,0,Male,43,164,71
182,0,Male,45,177,77
197,197,Female,28,165,308
133,0,Male,60,172,275
188,0,Female,27,154,273
150,0,Female,21,165,100
106,0,Female,24,150,165
117,0,Male,31,163,283
155,0,Female,39,168,212
115,0,Male,39,178,33
129,0,Male,38,198,257
192,0,Male,32,191,296
103,0,Male,29,173,326
134,0,Female,28,167,209
179,0,Female,54,190,305
131,0,Female,30,145,144
163,0,Female,29,174,116
124,124,Female,31,149,251
133,133,Male,63,176,14
136,0,Male,33,165,227
142,0,Female,30,182,16
122,0,Male,37,182,314
140,140,Female,27,181,189
160,0,Female,29,171,317
200,0,Male,38,185,78
169,0,Female,37,166,257
176,0,Male,36,184,163
136,0,Female,36,168,319
116,116,Female,31,154,172
108,108,Male,37,185,283
143,0,Female,31,172,240
180,0,Female,25,176,54
176,0,Male,32,192,250
159,0,Female,44,180,240
128,0,Male,34,181,202
164,164,Female,28,170,2
126,0,Female,48,156,30
150,0,Female,27,168,305
187,187,Male,30,177,143
166,166,Female,24,156,242
174,0,Female,19,173,333
181,0,Female,31,191,313
114,0,Female,67,176,68
109,109,Female,22,175,196
160,0,Male,32,161,160
159,0,Female,28,174,249
192,0,Male,42,190,318
112,0,Male,40,174,11
187,187,Male,37,189,120
103,103,Male,39,182,325
156,156,Female,36,167,117
149,0,Female,37,151,196
184,184,Male,41,183,188
128,0,Male,48,179,63
154,154,Male,38,170,36
111,111,Female,32,170,49
138,0,Female,19,166,207
166,166,Female,30,161,21
129,0,Male,30,195,296
115,0,Male,39,179,324
151,0,Male,41,169,225
161,0,Female,29,172,293
111,111,Female,30,176,314
112,0,Male,38,170,5
183,0,Female,26,166,179
156,156,Female,25,168,176
188,188,Female,36,157,240
128,0,Male,47,178,183
188,188,Female,28,159,319
144,0,Male,48,179,158
173,0,Male,49,182,335
120,0,Female,19,178,71
134,0,Female,23,182,254
178,0,Female,36,157,297
180,0,Female,19,176,315
138,0,Female,60,159,7
120,0,Female,57,194,85
122,0,Male,37,172,125
164,164,Female,29,177,234
176,0,Male,29,183,212
120,120,Male,53,191,11
188,0,Female,39,156,204
112,0,Female,45,172,79
198,198,Female,6,128,301
110,0,Male,30,172,93
107,0,Female,34,181,88
135,0,Female,27,185,315
173,0,Female,22,185,81
167,167,Female,47,150,126
161,0,Female,55,182,247
113,0,Female,25,166,327
106,0,Female,30,163,13
154,154,Male,40,175,17
129,0,Male,40,198,108
116,0,Female,44,167,286
