I,F,G,A,H,T
155,0,Female,22,170,110
131,0,Female,31,159,313
162,162,Male,37,185,147
170,0,Female,36,182,201
123,123,Female,22,157,297
184,184,Male,40,174,218
128,0,Male,60,187,129
195,0,Female,61,173,258
115,115,Male,38,180,179
184,0,Male,36,176,21
190,190,Female,47,166,14
113,113,Female,28,171,240
170,0,Female,32,177,200
120,0,Female,55,187,158
123,0,Female,27,161,293
179,0,Male,47,192,257
164,0,Female,35,159,127
104,104,Female,33,169,331
144,0,Male,55,172,144
118,0,Male,31,183,233
144,0,Male,53,179,145
180,0,Female,25,173,20
118,0,Male,41,187,98
159,0,Female,31,173,121
182,182,Male,38,179,250
109,109,Female,23,165,71
174,174,Female,26,164,302
182,0,Male,46,173,71
127,127,Female,31,166,203
136,0,Female,58,158,142
103,0,Male,41,170,304
130,0,Male,58,190,328
186,0,Male,31,177,65
141,0,Male,48,171,191
200,0,Male,48,182,122
167,167,Female,40,154,142
134,0,Female,29,167,22
143,0,Female,24,186,262
110,0,Female,36,180,9
200,0,Male,36,173,92
190,190,Female,37,172,45
148,0,Male,36,191,312
171,0,Male,55,161,24
197,0,Female,27,166,52
134,0,Female,53,171,23
157,0,Male,36,181,89
142,0,Male,46,176,324
196,196,Female,37,170,317
139,0,Male,30,199,117
196,196,Female,45,174,290
139,139,Male,34,185,82
152,0,Female,28,183,326
155,0,Female,30,183,110
108,0,Male,52,181,310
153,0,Female,32,162,31
171,0,Female,24,174,49
113,113,Female,38,163,37
192,0,Male,40,191,119
200,0,Male,29,187,119
150,0,Female,28,161,273
162,0,Male,38,197,146
178,178,Female,38,153,298
184,0,Male,36,180,21
131,0,Male,25,159,281
161,161,Male,41,174,79
130,0,Male,51,187,330
134,0,Female,25,159,23
192,0,Male,46,196,121
187,0,Male,41,181,215
110,0,Male,36,179,10
195,0,Male,43,180,75
126,0,Female,30,160,149
174,0,Male,31,165,187
136,0,Female,40,158,286
137,0,Male,37,190,311
124,0,Female,30,167,88
179,0,Male,63,186,132
195,0,Male,56,174,256
163,0,Female,29,179,279
153,0,Male,30,160,86
183,0,Male,26,165,243
182,0,Male,40,179,250
166,0,Male,38,152,39
124,0,Female,24,158,178
178,0,Female,19,158,173
111,0,Female,30,164,138
123,0,Female,22,152,94
112,0,Male,35,166,260
115,115,Male,33,183,153
177,177,Male,54,171,245
179,0,Male,61,187,256
181,0,Male,56,195,300
145,0,Male,32,186,123
147,0,Female,28,156,145
170,0,Female,31,181,200
108,0,Female,39,181,298
150,0,Female,26,162,237
142,142,Female,27,182,324
124,0,Female,30,164,88
167,0,Male,37,154,150
200,0,Female,30,186,237
123,123,Female,26,155,95
124,0,Female,29,159,180
140,140,Female,30,181,125
134,0,Female,40,161,172
147,0,Male,34,149,59
169,169,Female,27,186,67
134,0,Female,20,174,23
192,0,Male,35,196,122
145,0,Male,44,183,26
174,0,Male,18,171,187
158,0,Male,37,175,50
126,0,Female,28,157,174
111,0,Female,31,172,219
194,0,Female,22,186,59
146,0,Female,33,168,80
141,0,Female,31,172,193
194,0,Female,33,180,280
110,0,Male,33,185,307
105,0,Female,27,162,19
192,0,Female,0,182,229
193,0,Female,35,152,298
192,0,Male,30,179,120
191,0,Female,33,174,314
136,0,Female,46,162,249
167,167,Female,39,156,140
173,173,Male,35,173,88
110,0,Male,38,165,8
124,124,Female,31,163,176
151,0,Male,28,169,138
163,0,Female,30,163,117
119,0,Female,27,162,218
163,0,Female,40,180,278
140,140,Female,28,175,214
173,173,Male,36,180,147
181,125,Female,43,186,200
135,0,Female,26,181,266
115,0,Male,56,191,154
185,0,Female,35,162,51
118,0,Male,35,179,233
189,0,Male,28,168,155
101,0,Male,26,177,71
197,0,Female,31,158,154
188,188,Female,28,161,181
191,0,Female,34,177,312
153,0,Female,28,173,83
199,0,Female,49,183,170
123,123,Female,22,153,293
124,0,Female,35,147,88
119,0,Male,18,172,288
169,0,Female,49,162,137
149,0,Female,33,160,276
136,0,Female,37,181,143
140,140,Female,31,170,123
128,0,Male,48,186,157
126,0,Female,24,152,176
171,0,Female,36,169,23
124,0,Female,29,153,179
118,0,Male,40,189,144
140,0,Female,33,179,216
182,182,Male,37,185,251
130,0,Male,53,184,335
192,192,Female,32,197,228
153,0,Female,41,172,30
139,139,Male,35,179,115
184,184,Male,46,176,218
152,152,Female,25,169,240
123,0,Male,26,157,94
169,0,Male,26,173,138
179,0,Male,59,179,104
154,0,Male,38,162,7
168,0,Female,21,177,70
148,0,Male,36,187,86
175,175,Male,53,187,52
173,0,Female,54,182,145
110,0,Male,53,173,41
127,0,Female,19,165,89
161,0,Female,48,168,283
144,0,Male,22,185,169
123,123,Female,21,168,297
185,0,Female,32,174,301
153,0,Female,41,158,86
103,103,Male,28,169,304
115,0,Male,41,185,128
133,133,Male,52,177,213
123,123,Female,22,156,94
157,0,Male,37,189,107
183,183,Female,35,168,184
151,0,Female,41,176,234
196,196,Male,36,172,230
130,0,Male,49,181,335
124,124,Female,26,149,90
129,0,Male,37,191,269
110,0,Male,34,173,307
164,0,Female,35,164,329
101,0,Male,31,170,126
182,0,Male,28,180,71
142,0,Male,31,172,326
107,0,Female,37,172,333
122,0,Male,25,179,244
184,184,Male,49,186,19
195,0,Female,57,180,257
192,0,Male,20,193,119
147,0,Male,25,154,222
131,0,Male,32,149,313
126,0,Male,61,160,150
182,0,Male,41,181,64
178,178,Female,38,161,297
142,0,Female,18,170,79
191,0,Female,37,175,314
104,104,Female,33,179,151
176,176,Male,32,180,105
101,0,Male,27,173,122
136,0,Female,46,158,287
125,125,Male,32,189,151
145,0,Male,42,194,28
164,0,Female,20,172,328
114,0,Male,49,180,156
169,169,Female,32,166,136
170,0,Female,35,182,138
185,0,Female,25,172,51
183,0,Female,29,158,241
103,0,Male,40,178,54
107,107,Female,33,181,74
153,0,Female,43,167,79
124,0,Female,32,154,182
167,0,Female,41,157,142
139,139,Male,31,190,82
123,123,Female,25,164,297
154,154,Male,35,171,6
134,0,Female,32,156,144
198,0,Male,36,139,176
172,0,Male,34,175,131
148,0,Male,26,182,87
115,0,Male,30,180,152
138,0,Female,24,170,80
104,0,Male,59,170,146
140,140,Female,28,171,123
125,125,Male,30,189,30
185,185,Female,29,160,55
159,159,Female,30,176,33
200,0,Male,45,173,91
103,103,Male,32,177,56
155,0,Female,31,178,183
138,0,Female,33,157,308
176,0,Male,34,178,168
133,133,Male,68,191,172
165,0,Female,25,162,98
114,0,Female,44,169,155
198,0,Female,23,152,183
121,0,Male,34,188,208
117,0,Male,30,175,53
181,0,Male,56,202,303
186,0,Female,35,182,270
104,0,Male,64,169,153
138,0,Male,41,154,0
156,0,Female,60,162,247
147,0,Female,24,156,58
181,0,Male,38,180,300
119,119,Female,30,168,289
117,0,Male,28,170,109
119,0,Male,26,165,43
176,176,Female,27,181,167
156,0,Female,32,158,207
156,156,Female,45,163,246
108,108,Male,32,187,295
194,194,Female,23,166,126
126,0,Female,39,165,150
174,0,Female,23,171,156
129,129,Female,29,184,272
122,0,Female,21,183,29
163,0,Female,33,188,117
103,0,Male,33,172,145
147,0,Male,11,159,57
194,194,Female,37,183,126
123,0,Male,33,167,292
161,53,Female,38,175,283
143,0,Female,29,178,260
188,188,Female,39,158,114
132,0,Female,46,167,236
153,0,Female,16,174,83
191,191,Female,36,161,312
103,0,Male,29,176,55
176,0,Male,40,190,105
174,0,Male,25,170,155
111,111,Female,30,166,219
123,0,Female,23,160,298
104,0,Female,37,161,151
109,0,Female,33,164,69
119,0,Female,52,160,45
193,0,Female,38,166,296
177,177,Male,42,163,264
173,173,Male,32,177,69
106,0,Female,29,157,59
200,0,Male,55,190,92
113,0,Female,37,164,241
175,0,Male,56,174,52
150,0,Female,21,179,236
103,0,Male,30,177,55
120,0,Female,37,188,158
183,0,Female,28,162,184
153,0,Female,38,172,85
181,0,Male,50,188,300
189,0,Male,24,163,274
143,0,Female,25,177,63
193,193,Female,30,169,31
127,0,Female,29,169,203
146,0,Male,7,180,76
152,152,Female,25,178,328
172,0,Male,24,183,132
171,0,Female,30,169,47
133,0,Male,65,181,216
193,0,Female,34,157,32
155,0,Female,38,178,108
177,177,Male,51,165,247
143,0,Male,18,166,66
114,0,Female,65,168,280
138,0,Female,39,167,77
188,188,Female,33,159,180
142,0,Female,58,163,5
158,44,Male,29,182,50
170,0,Female,34,167,137
180,0,Female,31,168,21
107,0,Female,35,175,73
121,0,Male,48,188,314
138,0,Female,30,171,1
187,0,Male,24,178,254
105,0,Female,28,152,334
199,0,Male,43,180,171
172,0,Male,45,175,254
191,0,Male,42,174,18
155,0,Male,29,186,110
125,125,Male,34,188,28
131,0,Male,44,146,268
118,0,Male,29,189,100
147,0,Male,29,159,222
107,0,Female,33,169,288
160,160,Female,34,166,306
183,0,Female,26,158,184
142,0,Male,26,173,327
183,0,Female,31,165,127
185,0,Female,28,167,51
135,0,Female,31,179,269
172,172,Male,40,181,133
177,177,Male,53,175,266
178,178,Female,37,159,223
138,0,Female,35,164,4
139,0,Female,40,192,119
129,129,Male,36,189,272
184,184,Male,36,179,216
194,0,Female,33,177,58
153,0,Female,31,159,78
116,116,Female,25,155,138
120,120,Male,48,182,46
163,0,Female,35,175,269
192,0,Male,63,186,231
156,156,Female,28,169,318
167,0,Female,42,153,221
147,0,Female,20,164,223
102,0,Female,26,171,243
180,0,Female,39,171,274
108,108,Male,40,188,296
104,0,Female,36,178,153
109,0,Female,31,170,72
126,0,Female,31,161,149
144,0,Female,46,177,92
131,0,Female,23,157,312
146,0,Male,26,169,101
129,0,Male,32,196,34
145,0,Male,38,189,26
176,0,Female,14,180,169
174,0,Female,42,173,156
199,0,Male,35,182,178
166,0,Female,25,148,5
112,0,Female,33,175,51
161,0,Female,25,175,294
147,0,Female,35,149,60
107,0,Male,29,185,72
184,0,Male,31,188,19
168,168,Female,27,164,196
129,129,Male,26,196,271
121,0,Male,38,180,314
152,152,Female,25,171,297
110,0,Female,33,185,39
106,106,Female,26,173,60
133,0,Male,61,189,166
164,164,Female,28,173,329
138,0,Female,24,163,0
179,0,Male,55,180,104
173,173,Male,38,190,69
183,0,Male,27,168,241
183,0,Female,28,161,184
121,0,Male,48,190,247
181,0,Female,44,187,300
159,159,Female,26,178,121
169,0,Female,26,166,217
173,0,Male,33,184,69
187,0,Male,26,178,216
126,0,Female,26,163,174
108,0,Male,29,186,29
153,0,Female,28,172,27
143,0,Male,23,172,62
123,123,Female,21,155,297
181,0,Male,45,194,322
145,0,Male,50,203,122
113,0,Female,37,159,240
135,0,Female,24,181,319
185,0,Male,65,161,52
110,110,Male,44,171,38
180,0,Female,29,171,293
168,0,Male,29,170,68
118,0,Male,31,182,233
108,0,Male,17,184,295
147,0,Female,55,166,144
154,0,Male,52,170,311
113,0,Female,41,163,37
131,0,Female,28,150,287
111,0,Female,30,168,221
178,178,Female,40,155,174
124,0,Female,30,163,115
185,0,Female,29,169,52
166,166,Female,20,167,40
161,161,Female,29,178,82
138,0,Female,23,157,77
113,113,Female,25,180,240
173,173,Male,45,176,70
143,0,Female,40,172,261
185,0,Male,35,182,52
157,0,Male,46,178,90
159,0,Female,36,170,250
119,119,Female,28,172,289
193,0,Female,26,169,297
122,0,Female,40,191,243
187,187,Male,25,181,252
186,0,Male,38,175,269
167,0,Female,39,163,141
150,150,Female,19,165,236
127,127,Female,31,167,206
189,0,Male,21,175,155
120,0,Female,50,187,123
129,0,Male,26,175,270
137,137,Male,62,177,112
151,0,Female,37,177,307
125,0,Male,43,180,224
106,106,Female,23,158,199
155,0,Female,29,181,109
191,0,Female,48,169,312
118,0,Female,25,187,145
169,169,Female,25,175,217
155,0,Female,37,174,181
139,0,Male,44,177,85
141,0,Female,48,174,203
161,161,Female,29,178,80
156,0,Male,28,165,246
180,0,Female,33,172,293
152,152,Female,21,178,295
137,0,Male,57,176,310
186,0,Male,31,184,64
156,156,Female,28,160,246
110,0,Male,43,177,38
169,0,Female,27,170,136
105,0,Male,43,164,19
182,0,Male,45,177,62
197,197,Female,28,165,152
133,0,Male,60,172,172
188,0,Female,27,154,181
150,0,Female,21,165,324
106,0,Female,24,150,59
117,0,Male,31,163,133
155,0,Female,39,168,104
115,0,Male,39,178,128
129,0,Male,38,198,276
192,0,Male,32,191,117
103,0,Male,29,173,60
134,0,Female,28,167,24
179,0,Female,54,190,107
131,0,Female,30,145,269
163,0,Female,29,174,266
124,0,Female,31,149,88
133,133,Male,63,176,213
136,0,Male,33,165,249
142,0,Female,30,182,324
122,0,Male,37,182,85
140,140,Female,27,181,104
160,0,Female,29,171,306
200,0,Male,38,185,235
169,0,Female,37,166,216
176,0,Male,36,184,167
136,0,Female,36,168,287
116,116,Female,31,154,100
108,108,Male,37,185,311
143,0,Female,31,172,65
180,0,Female,25,176,294
176,0,Male,32,192,106
159,0,Female,44,180,250
128,0,Male,34,181,124
164,164,Female,28,170,126
126,0,Female,48,156,130
150,0,Female,27,168,239
187,187,Male,30,177,253
166,166,Female,24,156,233
174,0,Female,19,173,153
181,0,Female,31,191,301
114,0,Female,67,176,300
109,109,Female,22,175,123
160,0,Male,32,161,176
159,0,Female,28,174,250
192,0,Male,42,190,122
112,0,Male,40,174,54
187,0,Male,37,189,251
103,103,Male,39,182,148
156,156,Female,36,167,207
149,0,Female,37,151,91
184,184,Male,41,183,275
128,128,Male,48,179,127
154,154,Male,38,170,309
111,111,Female,32,170,136
138,0,Female,19,166,77
166,166,Female,30,161,39
129,0,Male,30,195,270
115,0,Male,39,179,129
151,0,Male,41,169,138
161,0,Female,29,172,283
111,111,Female,30,176,280
112,0,Male,38,170,261
183,0,Female,26,166,240
156,156,Female,25,168,322
188,188,Female,36,157,114
128,0,Male,47,178,157
188,188,Female,28,159,115
144,0,Male,48,179,94
173,0,Male,49,182,70
120,0,Female,19,178,44
134,0,Female,23,182,22
178,0,Female,36,157,223
180,0,Female,19,176,24
138,0,Female,60,159,305
120,0,Female,53,194,124
122,0,Male,37,172,243
164,164,Female,29,177,328
176,0,Male,29,183,330
120,120,Male,53,191,160
188,0,Female,39,156,180
112,0,Female,45,172,261
198,198,Female,6,128,299
110,0,Male,30,172,39
107,0,Female,34,181,288
135,0,Female,27,185,320
173,0,Female,22,185,70
167,167,Female,47,150,142
161,0,Female,55,182,82
113,0,Female,25,166,37
106,0,Female,30,163,59
154,154,Male,40,175,275
129,0,Male,40,198,270
116,0,Female,44,167,81
