N,id,image,height,time,R
1538,46,46_20.jpg,"[178.3, 0.08]","['02:12:56', '1']",0
1539,8,8_17.jpg,"[179.4, 0.08]","['10:17:25', '3']",0
1540,98,98_13.jpg,"[169.5, 0.08]","['08:04:16', '6']",0
1541,41,41_26.jpg,"[194.5, 0.08]","['11:10:24', '4']",0
1542,5,5_23.jpg,"[178.9, 0.08]","['14:07:49', '2']",0
1543,75,75_21.jpg,"[167.2, 0.08]","['15:24:53', '6']",0
1544,77,77_20.jpg,"[187.7, 0.08]","['07:53:45', '2']",0
1545,40,40_15.jpg,"[170.1, 0.08]","['19:26:20', '6']",0
1546,80,80_15.jpg,"[182.6, 0.08]","['17:11:31', '3']",0
1547,51,51_18.jpg,"[172.6, 0.08]","['15:23:30', '3']",0
1548,14,14_14.jpg,"[183.0, 0.08]","['07:26:24', '3']",0
1549,98,98_14.jpg,"[166.9, 0.08]","['05:36:28', '5']",0
1550,40,40_16.jpg,"[174.6, 0.08]","['22:45:31', '6']",0
1551,9,9_20.jpg,"[186.3, 0.08]","['01:22:03', '3']",0
1552,28,28_20.jpg,"[144.0, 0.08]","['10:22:52', '1']",0
1553,54,54_16.jpg,"[162.9, 0.08]","['14:59:07', '7']",0
1554,82,82_21.jpg,"[184.7, 0.08]","['13:21:07', '4']",0
1555,36,36_26.jpg,"[168.4, 0.08]","['10:17:05', '4']",0
1556,16,16_19.jpg,"[197.3, 0.08]","['23:56:24', '3']",0
1557,30,30_20.jpg,"[152.6, 0.08]","['09:39:49', '2']",0
1558,53,53_21.jpg,"[168.8, 0.08]","['15:34:01', '4']",0
1559,67,67_16.jpg,"[162.0, 0.08]","['08:45:57', '4']",0
1560,56,56_14.jpg,"[177.2, 0.08]","['08:09:22', '5']",0
1561,71,71_11.jpg,"[161.2, 0.08]","['17:00:18', '2']",0
1562,30,30_21.jpg,"[151.0, 0.08]","['20:12:09', '6']",0
1563,43,43_12.jpg,"[163.3, 0.08]","['04:37:32', '1']",0
1564,71,71_12.jpg,"[181.4, 0.08]","['15:49:30', '2']",0
1565,98,98_15.jpg,"[171.4, 0.08]","['08:50:51', '6']",0
1566,13,13_21.jpg,"[169.9, 0.08]","['05:21:16', '5']",0
1567,62,62_18.jpg,"[188.0, 0.08]","['12:57:33', '7']",0
1568,85,85_15.jpg,"[154.5, 0.08]","['17:40:48', '1']",0
1569,66,66_11.jpg,"[179.9, 0.08]","['07:13:56', '7']",0
1570,14,14_15.jpg,"[188.6, 0.08]","['07:51:28', '3']",0
1571,23,23_23.jpg,"[175.4, 0.08]","['00:08:24', '6']",0
1572,21,21_25.jpg,"[189.3, 0.08]","['14:43:49', '7']",0
1573,72,72_15.jpg,"[155.4, 0.08]","['22:32:10', '6']",0
1574,70,70_17.jpg,"[177.8, 0.08]","['12:55:18', '2']",0
1575,4,4_15.jpg,"[194.1, 0.08]","['16:10:57', '3']",0
1576,99,99_8.jpg,"[166.9, 0.08]","['00:50:49', '1']",0
1577,13,13_22.jpg,"[172.0, 0.08]","['07:39:32', '5']",0
1578,38,38_21.jpg,"[172.3, 0.08]","['20:38:23', '5']",0
1579,64,64_18.jpg,"[170.4, 0.08]","['01:44:01', '1']",0
1580,15,15_11.jpg,"[173.9, 0.08]","['04:30:28', '3']",0
1581,32,32_16.jpg,"[167.9, 0.08]","['12:13:07', '4']",0
1582,33,33_13.jpg,"[178.7, 0.08]","['21:23:04', '4']",0
1583,1,1_18.jpg,"[166.2, 0.08]","['20:18:48', '2']",0
1584,60,60_11.jpg,"[175.7, 0.08]","['06:02:16', '3']",0
1585,35,35_17.jpg,"[185.3, 0.08]","['02:41:48', '1']",0
1586,77,77_21.jpg,"[171.3, 0.08]","['18:08:41', '3']",0
1587,36,36_27.jpg,"[173.6, 0.08]","['21:39:29', '3']",0
1588,79,79_20.jpg,"[171.5, 0.08]","['08:43:37', '6']",0
1589,20,20_20.jpg,"[158.2, 0.08]","['12:31:53', '2']",0
1590,58,58_17.jpg,"[184.2, 0.08]","['11:13:08', '6']",0
1591,25,25_16.jpg,"[168.6, 0.08]","['16:08:50', '3']",0
1592,46,46_21.jpg,"[176.8, 0.08]","['01:47:28', '1']",0
1593,36,36_28.jpg,"[150.9, 0.08]","['22:08:34', '3']",0
1594,11,11_10.jpg,"[162.1, 0.08]","['14:21:24', '4']",0
1595,62,62_19.jpg,"[179.1, 0.08]","['04:44:09', '1']",0
1596,22,22_21.jpg,"[172.5, 0.08]","['09:18:41', '3']",0
1597,69,69_13.jpg,"[166.7, 0.08]","['15:50:47', '5']",0
1598,3,3_15.jpg,"[181.0, 0.08]","['00:45:01', '6']",0
1599,62,62_20.jpg,"[173.9, 0.08]","['05:02:17', '1']",0
1600,32,32_17.jpg,"[166.8, 0.08]","['16:44:53', '5']",0
1601,100,100_11.jpg,"[183.0, 0.08]","['04:46:03', '5']",0
1602,43,43_13.jpg,"[180.7, 0.08]","['14:27:18', '1']",0
1603,72,72_16.jpg,"[153.0, 0.08]","['18:03:34', '4']",0
1604,90,90_9.jpg,"[186.1, 0.08]","['11:44:20', '1']",0
1605,5,5_24.jpg,"[177.0, 0.08]","['13:12:21', '3']",0
1606,63,63_15.jpg,"[189.5, 0.08]","['06:06:38', '5']",0
1607,61,61_11.jpg,"[157.7, 0.08]","['13:01:18', '6']",0
1608,48,48_20.jpg,"[168.5, 0.08]","['22:45:49', '7']",0
1609,42,42_19.jpg,"[183.8, 0.08]","['16:29:46', '2']",0
1610,29,29_11.jpg,"[178.7, 0.08]","['03:00:31', '3']",0
1611,58,58_18.jpg,"[192.6, 0.08]","['12:15:44', '6']",0
1612,50,50_13.jpg,"[165.9, 0.08]","['20:19:11', '1']",0
1613,49,49_16.jpg,"[180.3, 0.08]","['12:13:36', '3']",0
1614,26,26_24.jpg,"[147.2, 0.08]","['06:49:50', '7']",0
1615,36,36_29.jpg,"[164.2, 0.08]","['10:20:50', '4']",0
1616,36,36_30.jpg,"[160.7, 0.08]","['07:43:55', '1']",0
1617,69,69_14.jpg,"[171.1, 0.08]","['07:00:03', '3']",0
1618,40,40_17.jpg,"[165.8, 0.08]","['22:36:58', '6']",0
1619,28,28_21.jpg,"[158.3, 0.08]","['23:23:48', '7']",0
1620,56,56_15.jpg,"[175.4, 0.08]","['23:04:42', '7']",0
1621,57,57_16.jpg,"[168.3, 0.08]","['19:25:38', '4']",0
1622,28,28_22.jpg,"[158.6, 0.08]","['21:41:35', '2']",0
1623,85,85_16.jpg,"[159.2, 0.08]","['17:18:43', '1']",0
1624,72,72_17.jpg,"[158.2, 0.08]","['17:32:12', '4']",0
1625,52,52_14.jpg,"[168.6, 0.08]","['02:10:50', '5']",0
1626,57,57_17.jpg,"[165.0, 0.08]","['10:55:32', '3']",0
1627,48,48_21.jpg,"[153.3, 0.08]","['14:18:05', '1']",0
1628,79,79_21.jpg,"[177.4, 0.08]","['08:19:50', '6']",0
1629,94,94_18.jpg,"[186.0, 0.08]","['05:30:38', '5']",0
1630,31,31_18.jpg,"[163.9, 0.08]","['06:04:26', '5']",0
1631,72,72_18.jpg,"[153.8, 0.08]","['00:02:30', '7']",0
1632,65,65_19.jpg,"[192.9, 0.08]","['01:45:59', '6']",0
1633,89,89_17.jpg,"[168.5, 0.08]","['19:31:33', '5']",0
1634,5,5_25.jpg,"[188.7, 0.08]","['14:30:22', '3']",0
1635,12,12_12.jpg,"[173.1, 0.08]","['06:18:33', '3']",0
1636,40,40_18.jpg,"[178.2, 0.08]","['21:03:47', '4']",0
1637,89,89_18.jpg,"[181.1, 0.08]","['07:58:05', '1']",0
1638,53,53_22.jpg,"[162.7, 0.08]","['08:02:06', '1']",0
1639,47,47_16.jpg,"[202.5, 0.08]","['23:11:44', '7']",0
1640,45,45_17.jpg,"[179.9, 0.08]","['23:03:26', '6']",0
1641,51,51_19.jpg,"[186.5, 0.08]","['15:10:02', '3']",0
1642,85,85_17.jpg,"[150.4, 0.08]","['17:19:12', '1']",0
1643,81,81_20.jpg,"[175.3, 0.08]","['04:50:49', '6']",0
1644,13,13_23.jpg,"[171.4, 0.08]","['06:11:11', '5']",0
1645,59,59_17.jpg,"[184.4, 0.08]","['04:22:10', '3']",0
1646,19,19_19.jpg,"[168.1, 0.08]","['10:36:51', '7']",0
1647,68,68_15.jpg,"[161.0, 0.08]","['06:16:11', '7']",0
1648,3,3_16.jpg,"[189.7, 0.08]","['15:32:23', '3']",0
1649,31,31_19.jpg,"[157.4, 0.08]","['10:08:59', '7']",0
1650,7,7_12.jpg,"[180.4, 0.08]","['01:21:41', '6']",0
1651,56,56_16.jpg,"[176.5, 0.08]","['08:39:40', '5']",0
1652,43,43_14.jpg,"[169.7, 0.08]","['13:53:21', '1']",0
1653,59,59_18.jpg,"[185.6, 0.08]","['11:04:47', '1']",0
1654,38,38_22.jpg,"[167.9, 0.08]","['02:21:14', '7']",0
1655,44,44_20.jpg,"[189.3, 0.08]","['04:53:16', '2']",0
1656,92,92_17.jpg,"[171.9, 0.08]","['11:54:59', '5']",0
1657,12,12_13.jpg,"[165.8, 0.08]","['22:04:20', '1']",0
1658,56,56_17.jpg,"[171.9, 0.08]","['08:17:45', '5']",0
1659,54,54_17.jpg,"[160.2, 0.08]","['14:30:37', '7']",0
1660,95,95_16.jpg,"[161.1, 0.08]","['17:51:18', '3']",0
1661,90,90_10.jpg,"[175.8, 0.08]","['12:00:45', '1']",0
1662,56,56_18.jpg,"[178.8, 0.08]","['09:00:36', '5']",0
1663,34,34_21.jpg,"[178.1, 0.08]","['15:17:01', '5']",0
1664,64,64_19.jpg,"[166.6, 0.08]","['17:29:05', '7']",0
1665,27,27_11.jpg,"[169.1, 0.08]","['10:21:43', '7']",0
1666,88,88_9.jpg,"[184.3, 0.08]","['20:51:00', '4']",0
1667,69,69_15.jpg,"[167.1, 0.08]","['07:54:02', '3']",0
1668,78,78_24.jpg,"[164.9, 0.08]","['08:17:00', '1']",0
1669,35,35_18.jpg,"[169.3, 0.08]","['02:31:37', '1']",0
1670,93,93_11.jpg,"[190.3, 0.08]","['23:06:00', '3']",0
1671,38,38_23.jpg,"[180.7, 0.08]","['18:58:58', '1']",0
1672,42,42_20.jpg,"[185.5, 0.08]","['11:21:04', '5']",0
1673,44,44_21.jpg,"[192.2, 0.08]","['03:50:38', '6']",0
1674,1,1_19.jpg,"[159.5, 0.08]","['10:10:56', '6']",0
1675,41,41_27.jpg,"[177.3, 0.08]","['02:55:35', '6']",0
1676,74,74_19.jpg,"[182.6, 0.08]","['10:26:45', '6']",0
1677,13,13_24.jpg,"[171.2, 0.08]","['07:39:04', '5']",0
1678,99,99_9.jpg,"[169.0, 0.08]","['01:53:32', '1']",0
1679,59,59_19.jpg,"[180.7, 0.08]","['11:32:59', '1']",0
1680,69,69_16.jpg,"[163.0, 0.08]","['06:29:52', '3']",0
1681,94,94_19.jpg,"[183.9, 0.08]","['14:03:07', '6']",0
1682,94,94_20.jpg,"[167.9, 0.08]","['09:43:57', '4']",0
1683,42,42_21.jpg,"[174.7, 0.08]","['18:27:40', '7']",0
1684,63,63_16.jpg,"[180.5, 0.08]","['06:45:02', '5']",0
1685,52,52_15.jpg,"[155.4, 0.08]","['03:17:35', '5']",0
1686,77,77_22.jpg,"[187.7, 0.08]","['18:16:57', '3']",0
1687,33,33_14.jpg,"[179.5, 0.08]","['16:25:58', '5']",0
1688,6,6_21.jpg,"[191.7, 0.08]","['02:10:01', '6']",0
1689,38,38_24.jpg,"[179.8, 0.08]","['01:27:22', '7']",0
1690,6,6_22.jpg,"[184.1, 0.08]","['01:01:27', '6']",0
1691,76,76_15.jpg,"[183.7, 0.08]","['19:47:23', '1']",0
1692,81,81_21.jpg,"[181.8, 0.08]","['20:13:33', '6']",0
1693,23,23_24.jpg,"[177.7, 0.08]","['07:50:59', '7']",0
1694,94,94_21.jpg,"[185.7, 0.08]","['04:52:19', '5']",0
1695,49,49_17.jpg,"[184.5, 0.08]","['12:36:19', '3']",0
1696,59,59_20.jpg,"[180.3, 0.08]","['03:55:12', '3']",0
1697,14,14_16.jpg,"[185.0, 0.08]","['08:37:36', '3']",0
1698,79,79_22.jpg,"[167.6, 0.08]","['01:44:15', '7']",0
1699,37,37_17.jpg,"[189.8, 0.08]","['12:34:09', '1']",0
1700,94,94_22.jpg,"[189.6, 0.08]","['04:56:06', '5']",0
1701,67,67_17.jpg,"[167.2, 0.08]","['09:56:56', '4']",0
1702,29,29_12.jpg,"[179.7, 0.08]","['08:39:20', '4']",0
1703,92,92_18.jpg,"[187.7, 0.08]","['12:15:57', '5']",0
1704,17,17_18.jpg,"[175.9, 0.08]","['03:50:58', '1']",0
1705,26,26_25.jpg,"[160.5, 0.08]","['06:35:31', '7']",0
1706,95,95_17.jpg,"[185.4, 0.08]","['18:04:14', '3']",0
1707,35,35_19.jpg,"[187.3, 0.08]","['15:04:53', '6']",0
1708,62,62_21.jpg,"[187.9, 0.08]","['04:16:39', '7']",0
1709,20,20_21.jpg,"[162.3, 0.08]","['11:33:57', '2']",0
1710,71,71_13.jpg,"[160.5, 0.08]","['23:00:46', '6']",0
1711,89,89_19.jpg,"[175.2, 0.08]","['10:32:48', '4']",0
1712,6,6_23.jpg,"[191.0, 0.08]","['07:21:11', '1']",0
1713,46,46_22.jpg,"[174.4, 0.08]","['02:28:52', '1']",0
1714,52,52_16.jpg,"[167.8, 0.08]","['02:58:41', '5']",0
1715,51,51_20.jpg,"[172.3, 0.08]","['15:11:25', '3']",0
1716,14,14_17.jpg,"[174.2, 0.08]","['06:45:02', '3']",0
1717,39,39_14.jpg,"[150.9, 0.08]","['00:37:41', '4']",0
1718,33,33_15.jpg,"[178.4, 0.08]","['21:23:37', '4']",0
1719,4,4_16.jpg,"[200.9, 0.08]","['15:10:12', '3']",0
1720,81,81_22.jpg,"[194.1, 0.08]","['20:35:11', '6']",0
1721,5,5_26.jpg,"[183.9, 0.08]","['13:12:45', '2']",0
1722,56,56_19.jpg,"[180.8, 0.08]","['23:50:55', '7']",0
1723,35,35_20.jpg,"[173.6, 0.08]","['03:39:41', '1']",0
1724,12,12_14.jpg,"[170.2, 0.08]","['05:48:13', '3']",0
1725,85,85_18.jpg,"[140.9, 0.08]","['07:49:11', '4']",0
1726,57,57_18.jpg,"[162.5, 0.08]","['18:36:12', '4']",0
1727,54,54_18.jpg,"[159.7, 0.08]","['09:49:01', '6']",0
1728,38,38_25.jpg,"[186.9, 0.08]","['18:03:13', '5']",0
1729,51,51_21.jpg,"[180.0, 0.08]","['10:53:16', '2']",0
1730,37,37_18.jpg,"[177.2, 0.08]","['07:18:48', '2']",0
1731,45,45_18.jpg,"[187.1, 0.08]","['23:25:06', '6']",0
1732,26,26_26.jpg,"[149.6, 0.08]","['19:01:06', '2']",0
1733,98,98_16.jpg,"[184.4, 0.08]","['08:22:22', '6']",0
1734,78,78_25.jpg,"[165.2, 0.08]","['08:41:46', '1']",0
1735,83,83_17.jpg,"[176.3, 0.08]","['23:57:06', '1']",0
1736,100,100_12.jpg,"[194.2, 0.08]","['00:52:50', '2']",0
1737,22,22_22.jpg,"[160.0, 0.08]","['10:29:36', '3']",0
1738,78,78_26.jpg,"[148.1, 0.08]","['07:57:14', '1']",0
1739,31,31_20.jpg,"[148.4, 0.08]","['09:44:23', '7']",0
1740,23,23_25.jpg,"[184.4, 0.08]","['08:22:29', '7']",0
1741,97,97_7.jpg,"[156.4, 0.08]","['13:01:42', '7']",0
1742,86,86_12.jpg,"[194.6, 0.08]","['20:58:08', '5']",0
1743,94,94_23.jpg,"[184.9, 0.08]","['05:51:03', '5']",0
1744,68,68_16.jpg,"[183.0, 0.08]","['11:54:38', '4']",0
1745,82,82_22.jpg,"[190.3, 0.08]","['01:47:26', '6']",0
1746,28,28_23.jpg,"[167.5, 0.08]","['23:39:10', '7']",0
1747,25,25_17.jpg,"[179.5, 0.08]","['19:17:03', '5']",0
1748,98,98_17.jpg,"[172.2, 0.08]","['07:03:14', '5']",0
1749,90,90_11.jpg,"[175.8, 0.08]","['19:04:53', '2']",0
1750,48,48_22.jpg,"[161.8, 0.08]","['13:56:31', '1']",0
1751,56,56_20.jpg,"[173.2, 0.08]","['07:12:27', '5']",0
1752,4,4_17.jpg,"[189.6, 0.08]","['15:57:34', '3']",0
1753,23,23_26.jpg,"[179.4, 0.08]","['00:55:35', '6']",0
1754,92,92_19.jpg,"[181.9, 0.08]","['12:13:55', '5']",0
1755,43,43_15.jpg,"[175.2, 0.08]","['05:03:47', '1']",0
1756,91,91_16.jpg,"[184.0, 0.08]","['20:32:50', '3']",0
1757,6,6_24.jpg,"[188.4, 0.08]","['22:18:00', '4']",0
1758,58,58_19.jpg,"[180.3, 0.08]","['21:16:30', '1']",0
1759,10,10_17.jpg,"[181.5, 0.08]","['14:37:08', '2']",0
1760,79,79_23.jpg,"[176.6, 0.08]","['01:52:23', '7']",0
1761,47,47_17.jpg,"[175.9, 0.08]","['22:06:44', '7']",0
1762,23,23_27.jpg,"[182.6, 0.08]","['14:48:47', '7']",0
1763,8,8_18.jpg,"[176.4, 0.08]","['07:25:08', '1']",0
1764,32,32_18.jpg,"[150.6, 0.08]","['12:38:01', '4']",0
1765,27,27_12.jpg,"[178.1, 0.08]","['11:41:16', '3']",0
1766,39,39_15.jpg,"[156.0, 0.08]","['08:20:09', '3']",0
1767,82,82_23.jpg,"[179.3, 0.08]","['13:07:13', '4']",0
1768,14,14_18.jpg,"[186.7, 0.08]","['08:19:02', '3']",0
1769,17,17_19.jpg,"[165.3, 0.08]","['23:12:06', '2']",0
1770,1,1_20.jpg,"[162.8, 0.08]","['20:48:13', '2']",0
1771,20,20_22.jpg,"[166.5, 0.08]","['07:59:15', '3']",0
1772,15,15_12.jpg,"[174.3, 0.08]","['06:07:36', '3']",0
1773,24,24_15.jpg,"[184.6, 0.08]","['06:05:10', '5']",0
1774,46,46_23.jpg,"[179.0, 0.08]","['05:12:00', '4']",0
1775,91,91_17.jpg,"[179.2, 0.08]","['17:32:41', '2']",0
1776,21,21_26.jpg,"[190.1, 0.08]","['10:35:56', '5']",0
1777,64,64_20.jpg,"[166.0, 0.08]","['01:14:20', '7']",0
1778,40,40_19.jpg,"[171.1, 0.08]","['19:56:22', '6']",0
1779,17,17_20.jpg,"[170.7, 0.08]","['23:12:54', '2']",0
1780,20,20_23.jpg,"[176.5, 0.08]","['09:34:10', '3']",0
1781,90,90_12.jpg,"[168.0, 0.08]","['02:18:34', '3']",0
1782,21,21_27.jpg,"[186.0, 0.08]","['09:52:43', '5']",0
1783,83,83_18.jpg,"[188.0, 0.08]","['01:27:27', '1']",0
1784,32,32_19.jpg,"[159.5, 0.08]","['12:21:14', '4']",0
1785,74,74_20.jpg,"[178.8, 0.08]","['10:26:00', '6']",0
1786,75,75_22.jpg,"[161.5, 0.08]","['05:27:03', '7']",0
1787,28,28_24.jpg,"[166.7, 0.08]","['10:26:58', '1']",0
1788,68,68_17.jpg,"[163.7, 0.08]","['12:32:22', '4']",0
1789,42,42_22.jpg,"[180.3, 0.08]","['10:47:22', '5']",0
1790,95,95_18.jpg,"[187.2, 0.08]","['10:44:52', '2']",0
1791,27,27_13.jpg,"[182.7, 0.08]","['12:31:16', '3']",0
1792,19,19_20.jpg,"[161.5, 0.08]","['21:11:49', '7']",0
1793,91,91_18.jpg,"[174.7, 0.08]","['20:17:32', '3']",0
1794,46,46_24.jpg,"[170.1, 0.08]","['08:50:10', '7']",0
1795,13,13_25.jpg,"[172.8, 0.08]","['05:21:39', '5']",0
1796,49,49_18.jpg,"[174.1, 0.08]","['13:05:37', '3']",0
1797,46,46_25.jpg,"[186.1, 0.08]","['06:08:43', '4']",0
1798,49,49_19.jpg,"[179.7, 0.08]","['02:39:43', '7']",0
1799,20,20_24.jpg,"[165.1, 0.08]","['07:25:27', '3']",0
1800,50,50_14.jpg,"[152.8, 0.08]","['21:12:49', '4']",0
1801,82,82_24.jpg,"[179.6, 0.08]","['14:19:10', '4']",0
1802,79,79_24.jpg,"[179.1, 0.08]","['16:07:00', '4']",0
1803,7,7_13.jpg,"[181.4, 0.08]","['01:29:26', '6']",0
1804,53,53_23.jpg,"[174.8, 0.08]","['16:25:38', '4']",0
1805,60,60_12.jpg,"[173.5, 0.08]","['17:26:57', '5']",0
1806,20,20_25.jpg,"[169.8, 0.08]","['08:01:06', '3']",0
1807,55,55_15.jpg,"[183.6, 0.08]","['17:54:46', '5']",0
1808,94,94_24.jpg,"[188.9, 0.08]","['09:50:42', '4']",0
1809,11,11_11.jpg,"[164.3, 0.08]","['22:39:06', '4']",0
1810,46,46_26.jpg,"[171.3, 0.08]","['08:25:08', '7']",0
1811,32,32_20.jpg,"[150.7, 0.08]","['12:12:19', '4']",0
1812,66,66_12.jpg,"[184.6, 0.08]","['06:50:09', '7']",0
1813,29,29_13.jpg,"[190.4, 0.08]","['14:29:38', '5']",0
1814,27,27_14.jpg,"[167.7, 0.08]","['12:39:21', '3']",0
1815,81,81_23.jpg,"[174.5, 0.08]","['06:01:15', '6']",0
1816,15,15_13.jpg,"[164.1, 0.08]","['00:43:43', '2']",0
1817,35,35_21.jpg,"[177.8, 0.08]","['14:57:57', '6']",0
1818,44,44_22.jpg,"[187.5, 0.08]","['05:04:26', '4']",0
1819,86,86_13.jpg,"[190.5, 0.08]","['00:50:47', '4']",0
1820,99,99_10.jpg,"[166.9, 0.08]","['02:46:53', '1']",0
1821,1,1_21.jpg,"[163.4, 0.08]","['10:10:42', '6']",0
1822,98,98_18.jpg,"[170.7, 0.08]","['09:04:22', '2']",0
1823,33,33_16.jpg,"[185.8, 0.08]","['22:39:31', '4']",0
1824,81,81_24.jpg,"[185.4, 0.08]","['02:23:33', '5']",0
1825,27,27_15.jpg,"[183.9, 0.08]","['11:27:38', '7']",0
1826,13,13_26.jpg,"[170.7, 0.08]","['06:53:28', '5']",0
1827,3,3_17.jpg,"[187.3, 0.08]","['00:05:18', '6']",0
1828,8,8_19.jpg,"[175.8, 0.08]","['11:27:15', '3']",0
1829,10,10_18.jpg,"[176.8, 0.08]","['14:28:42', '2']",0
1830,35,35_22.jpg,"[175.6, 0.08]","['14:17:06', '2']",0
1831,24,24_16.jpg,"[192.7, 0.08]","['00:38:05', '3']",0
1832,66,66_13.jpg,"[176.7, 0.08]","['06:58:16', '7']",0
1833,51,51_22.jpg,"[191.9, 0.08]","['13:02:45', '6']",0
1834,7,7_14.jpg,"[170.4, 0.08]","['00:14:37', '4']",0
1835,6,6_25.jpg,"[188.8, 0.08]","['07:14:22', '1']",0
1836,70,70_18.jpg,"[173.4, 0.08]","['13:34:11', '2']",0
1837,100,100_13.jpg,"[176.2, 0.08]","['00:11:34', '2']",0
1838,20,20_26.jpg,"[167.6, 0.08]","['11:28:08', '2']",0
1839,67,67_18.jpg,"[148.4, 0.08]","['09:18:29', '4']",0
1840,25,25_18.jpg,"[176.9, 0.08]","['15:38:08', '6']",0
1841,82,82_25.jpg,"[186.8, 0.08]","['01:41:28', '6']",0
1842,8,8_20.jpg,"[180.2, 0.08]","['10:03:50', '3']",0
1843,21,21_28.jpg,"[195.6, 0.08]","['10:18:00', '5']",0
1844,73,73_17.jpg,"[170.6, 0.08]","['03:11:15', '5']",0
1845,45,45_19.jpg,"[202.1, 0.08]","['18:56:42', '2']",0
1846,33,33_17.jpg,"[172.0, 0.08]","['21:42:04', '4']",0
1847,8,8_21.jpg,"[179.3, 0.08]","['09:16:49', '3']",0
1848,86,86_14.jpg,"[184.5, 0.08]","['00:35:46', '4']",0
1849,29,29_14.jpg,"[176.3, 0.08]","['04:25:19', '3']",0
1850,17,17_21.jpg,"[151.4, 0.08]","['04:35:22', '1']",0
1851,49,49_20.jpg,"[173.4, 0.08]","['03:12:36', '7']",0
1852,55,55_16.jpg,"[187.0, 0.08]","['14:50:20', '3']",0
1853,69,69_17.jpg,"[157.7, 0.08]","['16:51:12', '5']",0
1854,59,59_21.jpg,"[177.5, 0.08]","['00:06:10', '7']",0
1855,79,79_25.jpg,"[174.5, 0.08]","['03:14:32', '7']",0
1856,5,5_27.jpg,"[188.7, 0.08]","['13:53:51', '3']",0
1857,34,34_22.jpg,"[179.2, 0.08]","['00:31:25', '4']",0
1858,21,21_29.jpg,"[190.7, 0.08]","['19:59:04', '6']",0
1859,7,7_15.jpg,"[185.1, 0.08]","['02:30:09', '6']",0
1860,10,10_19.jpg,"[194.8, 0.08]","['12:57:24', '3']",0
1861,8,8_22.jpg,"[185.8, 0.08]","['05:28:25', '4']",0
1862,75,75_23.jpg,"[157.1, 0.08]","['00:01:53', '3']",0
1863,35,35_23.jpg,"[182.1, 0.08]","['15:04:26', '6']",0
1864,54,54_19.jpg,"[160.2, 0.08]","['15:10:40', '7']",0
1865,68,68_18.jpg,"[168.7, 0.08]","['11:37:19', '4']",0
1866,39,39_16.jpg,"[164.9, 0.08]","['10:50:49', '4']",0
1867,45,45_20.jpg,"[190.6, 0.08]","['17:42:55', '2']",0
1868,96,96_18.jpg,"[154.2, 0.08]","['10:59:31', '1']",0
1869,13,13_27.jpg,"[162.6, 0.08]","['04:59:03', '5']",0
1870,50,50_15.jpg,"[162.5, 0.08]","['21:06:32', '4']",0
1871,4,4_18.jpg,"[195.1, 0.08]","['15:46:49', '3']",0
1872,10,10_20.jpg,"[192.2, 0.08]","['13:28:49', '3']",0
1873,55,55_17.jpg,"[197.8, 0.08]","['22:09:49', '1']",0
1874,69,69_18.jpg,"[174.6, 0.08]","['16:33:38', '4']",0
1875,51,51_23.jpg,"[181.4, 0.08]","['15:26:25', '3']",0
1876,89,89_20.jpg,"[186.6, 0.08]","['18:41:27', '5']",0
1877,82,82_26.jpg,"[175.0, 0.08]","['01:04:19', '6']",0
1878,47,47_18.jpg,"[180.4, 0.08]","['21:52:38', '7']",0
1879,69,69_19.jpg,"[170.1, 0.08]","['07:30:14', '3']",0
1880,19,19_21.jpg,"[163.8, 0.08]","['04:22:11', '6']",0
1881,51,51_24.jpg,"[191.0, 0.08]","['11:58:25', '6']",0
1882,59,59_22.jpg,"[171.1, 0.08]","['11:44:36', '1']",0
1883,17,17_22.jpg,"[174.6, 0.08]","['23:12:42', '2']",0
1884,67,67_19.jpg,"[162.7, 0.08]","['15:48:06', '2']",0
1885,65,65_20.jpg,"[187.8, 0.08]","['08:13:17', '3']",0
1886,4,4_19.jpg,"[180.2, 0.08]","['15:57:23', '3']",0
1887,25,25_19.jpg,"[179.0, 0.08]","['14:15:03', '6']",0
1888,60,60_13.jpg,"[184.5, 0.08]","['18:26:54', '5']",0
1889,33,33_18.jpg,"[192.3, 0.08]","['07:23:52', '1']",0
1890,41,41_28.jpg,"[183.2, 0.08]","['11:00:09', '4']",0
1891,63,63_17.jpg,"[185.1, 0.08]","['06:16:34', '5']",0
1892,91,91_19.jpg,"[168.9, 0.08]","['17:32:50', '2']",0
1893,47,47_19.jpg,"[178.8, 0.08]","['19:37:01', '2']",0
1894,35,35_24.jpg,"[184.6, 0.08]","['02:00:39', '1']",0
1895,37,37_19.jpg,"[163.6, 0.08]","['07:12:43', '2']",0
1896,9,9_21.jpg,"[192.2, 0.08]","['14:28:29', '4']",0
1897,41,41_29.jpg,"[190.4, 0.08]","['16:42:06', '7']",0
1898,31,31_21.jpg,"[164.2, 0.08]","['10:47:07', '7']",0
1899,82,82_27.jpg,"[186.9, 0.08]","['11:00:53', '7']",0
1900,4,4_20.jpg,"[173.8, 0.08]","['16:51:34', '6']",0
1901,50,50_16.jpg,"[161.8, 0.08]","['22:04:54', '4']",0
1902,46,46_27.jpg,"[175.7, 0.08]","['01:36:09', '1']",0
1903,49,49_21.jpg,"[193.5, 0.08]","['03:16:33', '7']",0
1904,12,12_15.jpg,"[186.6, 0.08]","['22:18:42', '1']",0
1905,50,50_17.jpg,"[167.7, 0.08]","['21:30:57', '4']",0
