N,id,image,height,time,R
1866,185,185_9.jpg,"[182.8, 0.08]","['02:20:50', '5']",0
1867,173,173_9.jpg,"[176.4, 0.08]","['23:39:18', '1']",0
1868,123,123_9.jpg,"[180.7, 0.08]","['23:46:43', '7']",0
1869,148,148_10.jpg,"[202.2, 0.08]","['17:13:37', '7']",0
1870,151,151_8.jpg,"[191.7, 0.08]","['12:10:50', '4']",0
1871,111,111_9.jpg,"[161.7, 0.08]","['21:57:26', '6']",0
1872,133,133_9.jpg,"[172.6, 0.08]","['12:10:25', '3']",0
1873,158,158_9.jpg,"[183.0, 0.08]","['16:47:50', '6']",0
1874,164,164_9.jpg,"[159.3, 0.08]","['10:32:06', '5']",0
1875,180,180_10.jpg,"[160.1, 0.08]","['01:20:28', '7']",0
1876,142,142_10.jpg,"[160.1, 0.08]","['03:35:31', '5']",0
1877,108,108_7.jpg,"[186.7, 0.08]","['03:27:47', '2']",0
1878,151,151_9.jpg,"[176.8, 0.08]","['11:54:31', '6']",0
1879,153,153_9.jpg,"[182.5, 0.08]","['21:27:50', '6']",0
1880,190,190_10.jpg,"[175.9, 0.08]","['13:02:07', '7']",0
1881,182,182_9.jpg,"[154.1, 0.08]","['16:44:51', '1']",0
1882,107,107_9.jpg,"[175.3, 0.08]","['05:40:49', '7']",0
1883,169,169_9.jpg,"[186.3, 0.08]","['13:11:02', '2']",0
1884,118,118_8.jpg,"[186.0, 0.08]","['14:54:34', '6']",0
1885,113,113_9.jpg,"[180.4, 0.08]","['06:46:02', '1']",0
1886,178,178_8.jpg,"[176.3, 0.08]","['19:32:30', '6']",0
1887,175,175_8.jpg,"[177.7, 0.08]","['20:36:12', '1']",0
1888,177,177_10.jpg,"[178.9, 0.08]","['05:15:20', '7']",0
1889,144,144_10.jpg,"[166.8, 0.08]","['15:13:10', '1']",0
1890,112,112_10.jpg,"[168.0, 0.08]","['17:06:11', '3']",0
1891,196,196_9.jpg,"[152.9, 0.08]","['00:27:20', '7']",0
1892,162,162_10.jpg,"[179.6, 0.08]","['07:14:21', '6']",0
1893,161,161_8.jpg,"[181.9, 0.08]","['05:37:26', '2']",0
1894,111,111_10.jpg,"[150.9, 0.08]","['22:14:28', '6']",0
1895,132,132_8.jpg,"[168.9, 0.08]","['00:01:41', '3']",0
1896,172,172_8.jpg,"[170.2, 0.08]","['17:20:32', '1']",0
1897,147,147_8.jpg,"[179.1, 0.08]","['07:28:06', '2']",0
1898,176,176_8.jpg,"[163.2, 0.08]","['23:52:52', '5']",0
1899,178,178_9.jpg,"[193.9, 0.08]","['19:09:30', '6']",0
1900,167,167_10.jpg,"[171.8, 0.08]","['23:57:29', '3']",0
1901,126,126_10.jpg,"[167.8, 0.08]","['02:33:15', '6']",0
1902,182,182_10.jpg,"[168.7, 0.08]","['07:55:51', '2']",0
1903,173,173_10.jpg,"[174.0, 0.08]","['00:38:00', '2']",0
1904,197,197_10.jpg,"[172.1, 0.08]","['09:49:35', '7']",0
1905,132,132_9.jpg,"[154.8, 0.08]","['19:09:41', '1']",0
1906,101,101_9.jpg,"[168.4, 0.08]","['09:24:25', '7']",0
1907,193,193_9.jpg,"[173.7, 0.08]","['11:47:33', '7']",0
1908,178,178_10.jpg,"[202.5, 0.08]","['20:54:45', '6']",0
1909,106,106_8.jpg,"[175.4, 0.08]","['10:47:06', '1']",0
1910,129,129_10.jpg,"[185.2, 0.08]","['16:48:14', '4']",0
1911,104,104_9.jpg,"[177.7, 0.08]","['08:37:51', '5']",0
1912,102,102_9.jpg,"[185.0, 0.08]","['06:34:11', '5']",0
1913,181,181_8.jpg,"[186.5, 0.08]","['18:40:22', '4']",0
1914,115,115_10.jpg,"[160.1, 0.08]","['13:15:12', '7']",0
1915,181,181_9.jpg,"[179.9, 0.08]","['18:40:30', '4']",0
1916,161,161_9.jpg,"[176.2, 0.08]","['05:12:43', '2']",0
1917,136,136_10.jpg,"[164.0, 0.08]","['07:55:47', '5']",0
1918,175,175_9.jpg,"[166.6, 0.08]","['04:51:10', '6']",0
1919,109,109_9.jpg,"[164.1, 0.08]","['18:14:29', '5']",0
1920,172,172_9.jpg,"[170.0, 0.08]","['16:52:56', '1']",0
1921,192,192_7.jpg,"[178.8, 0.08]","['02:12:54', '1']",0
1922,118,118_9.jpg,"[163.9, 0.08]","['14:54:52', '6']",0
1923,170,170_8.jpg,"[158.8, 0.08]","['17:18:24', '5']",0
1924,133,133_10.jpg,"[174.6, 0.08]","['20:50:39', '5']",0
1925,131,131_10.jpg,"[179.2, 0.08]","['01:30:36', '1']",0
1926,108,108_8.jpg,"[179.7, 0.08]","['10:48:07', '4']",0
1927,141,141_8.jpg,"[155.2, 0.08]","['00:49:09', '2']",0
1928,106,106_9.jpg,"[170.4, 0.08]","['11:37:31', '1']",0
1929,172,172_10.jpg,"[183.4, 0.08]","['16:15:49', '1']",0
1930,186,186_10.jpg,"[171.8, 0.08]","['07:21:47', '5']",0
1931,170,170_9.jpg,"[159.2, 0.08]","['11:56:34', '6']",0
1932,110,110_10.jpg,"[181.8, 0.08]","['03:07:50', '4']",0
1933,176,176_9.jpg,"[151.2, 0.08]","['23:51:56', '5']",0
1934,198,198_9.jpg,"[177.4, 0.08]","['09:14:56', '2']",0
1935,101,101_10.jpg,"[175.1, 0.08]","['09:43:57', '7']",0
1936,192,192_8.jpg,"[167.2, 0.08]","['23:24:41', '7']",0
1937,158,158_10.jpg,"[180.9, 0.08]","['16:32:50', '6']",0
1938,132,132_10.jpg,"[178.3, 0.08]","['18:13:20', '4']",0
1939,108,108_9.jpg,"[178.9, 0.08]","['09:48:36', '4']",0
1940,196,196_10.jpg,"[158.9, 0.08]","['02:41:36', '6']",0
1941,194,194_9.jpg,"[171.1, 0.08]","['11:24:21', '1']",0
1942,150,150_8.jpg,"[185.8, 0.08]","['02:40:59', '1']",0
1943,184,184_10.jpg,"[155.8, 0.08]","['23:13:13', '5']",0
1944,151,151_10.jpg,"[173.9, 0.08]","['13:26:35', '4']",0
1945,160,160_10.jpg,"[197.2, 0.08]","['16:33:34', '2']",0
1946,113,113_10.jpg,"[173.1, 0.08]","['03:33:26', '3']",0
1947,102,102_10.jpg,"[178.3, 0.08]","['13:41:36', '5']",0
1948,141,141_9.jpg,"[174.4, 0.08]","['00:28:15', '2']",0
1949,106,106_10.jpg,"[175.1, 0.08]","['11:26:28', '1']",0
1950,193,193_10.jpg,"[180.4, 0.08]","['12:00:44', '7']",0
1951,174,174_10.jpg,"[177.8, 0.08]","['11:59:27', '5']",0
1952,175,175_10.jpg,"[176.2, 0.08]","['13:10:20', '1']",0
1953,191,191_9.jpg,"[170.6, 0.08]","['22:12:12', '2']",0
1954,179,179_10.jpg,"[162.6, 0.08]","['19:59:08', '5']",0
1955,149,149_10.jpg,"[184.3, 0.08]","['07:08:33', '7']",0
1956,161,161_10.jpg,"[180.2, 0.08]","['12:14:23', '1']",0
1957,169,169_10.jpg,"[181.6, 0.08]","['12:19:00', '6']",0
1958,103,103_8.jpg,"[174.5, 0.08]","['06:23:23', '1']",0
1959,107,107_10.jpg,"[178.6, 0.08]","['18:07:34', '5']",0
1960,170,170_10.jpg,"[156.9, 0.08]","['11:47:48', '6']",0
1961,187,187_10.jpg,"[150.2, 0.08]","['18:33:44', '4']",0
1962,103,103_9.jpg,"[178.7, 0.08]","['22:46:21', '7']",0
1963,147,147_9.jpg,"[163.3, 0.08]","['07:28:12', '2']",0
1964,125,125_10.jpg,"[192.3, 0.08]","['19:49:50', '1']",0
1965,192,192_9.jpg,"[175.7, 0.08]","['02:12:02', '1']",0
1966,147,147_10.jpg,"[170.1, 0.08]","['07:28:29', '2']",0
1967,150,150_9.jpg,"[190.7, 0.08]","['13:16:31', '2']",0
1968,145,145_10.jpg,"[161.8, 0.08]","['22:58:40', '7']",0
1969,154,154_10.jpg,"[190.1, 0.08]","['04:15:45', '7']",0
1970,150,150_10.jpg,"[175.8, 0.08]","['12:46:47', '2']",0
1971,114,114_10.jpg,"[168.9, 0.08]","['11:33:30', '6']",0
1972,192,192_10.jpg,"[167.1, 0.08]","['17:30:00', '1']",0
1973,117,117_9.jpg,"[179.3, 0.08]","['22:58:36', '4']",0
1974,120,120_10.jpg,"[167.8, 0.08]","['16:17:51', '4']",0
1975,152,152_10.jpg,"[183.0, 0.08]","['05:15:34', '4']",0
1976,199,199_10.jpg,"[184.6, 0.08]","['10:26:33', '5']",0
1977,109,109_10.jpg,"[171.0, 0.08]","['18:18:21', '5']",0
1978,127,127_10.jpg,"[187.1, 0.08]","['18:37:36', '1']",0
1979,104,104_10.jpg,"[158.4, 0.08]","['17:28:27', '3']",0
1980,141,141_10.jpg,"[156.5, 0.08]","['08:03:51', '5']",0
1981,181,181_10.jpg,"[176.8, 0.08]","['09:58:45', '4']",0
1982,122,122_10.jpg,"[187.7, 0.08]","['09:40:48', '7']",0
1983,176,176_10.jpg,"[146.8, 0.08]","['01:07:21', '6']",0
1984,108,108_10.jpg,"[196.4, 0.08]","['22:13:12', '5']",0
1985,188,188_10.jpg,"[155.0, 0.08]","['22:05:31', '7']",0
1986,194,194_10.jpg,"[168.6, 0.08]","['14:37:44', '5']",0
1987,164,164_10.jpg,"[173.7, 0.08]","['13:23:09', '1']",0
1988,183,183_10.jpg,"[164.6, 0.08]","['06:12:31', '6']",0
1989,140,140_10.jpg,"[193.6, 0.08]","['21:22:37', '7']",0
1990,128,128_9.jpg,"[165.9, 0.08]","['06:43:54', '5']",0
1991,135,135_10.jpg,"[177.0, 0.08]","['17:45:44', '5']",0
1992,198,198_10.jpg,"[180.3, 0.08]","['21:18:08', '7']",0
1993,185,185_10.jpg,"[175.0, 0.08]","['22:55:49', '3']",0
1994,128,128_10.jpg,"[164.5, 0.08]","['06:02:08', '5']",0
1995,123,123_10.jpg,"[178.0, 0.08]","['23:43:54', '7']",0
1996,117,117_10.jpg,"[190.6, 0.08]","['12:32:49', '5']",0
1997,118,118_10.jpg,"[170.1, 0.08]","['13:06:06', '6']",0
1998,153,153_10.jpg,"[188.6, 0.08]","['18:58:50', '1']",0
1999,191,191_10.jpg,"[171.6, 0.08]","['16:40:03', '3']",0
2000,103,103_10.jpg,"[186.1, 0.08]","['02:35:06', '5']",0
